protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005066011807_Drosophila_arizonae_part1_of2,P005071007432_Drosophila_busckii_part1_of1,0.84406,0.7035398230088495,2.151254507
P005066011807_Drosophila_arizonae_part1_of2,P005072008715_Drosophila_elegans_part1_of1,0.89953,0.2168674698795181,0.37626498100000005
P005066011807_Drosophila_arizonae_part1_of2,P005072008716_Drosophila_elegans_part1_of1,0.86208,0.6983471074380165,2.5652211080000002
P005066011807_Drosophila_arizonae_part1_of2,P005073012561_Drosophila_erecta_part1_of1,0.86161,0.6983471074380165,2.583309938
P005066011807_Drosophila_arizonae_part1_of2,P005074010565_Drosophila_eugracilis_part1_of1,0.86681,0.6942148760330579,2.603590676
P005066011807_Drosophila_arizonae_part1_of2,P005074010571_Drosophila_eugracilis_part1_of1,0.89794,0.19277108433734935,0.350236029
P005066011807_Drosophila_arizonae_part1_of2,P005075007245_Drosophila_ficusphila_part1_of1,0.88453,0.2088353413654619,0.402211112
P005066011807_Drosophila_arizonae_part1_of2,P005076010725_Drosophila_grimshawi_part1_of1,0.77914,0.7112068965517242,2.3898019020000003
P005066011807_Drosophila_arizonae_part1_of2,P005076010744_Drosophila_grimshawi_part1_of1,0.88851,0.14516129032258063,0.204177073
P005066011807_Drosophila_arizonae_part1_of2,P005076010745_Drosophila_grimshawi_part1_of1,0.86425,0.6929460580912863,2.181704875
P005066011807_Drosophila_arizonae_part1_of2,P005077009626_Drosophila_guanche_part1_of1,0.86215,0.7231404958677685,2.4914328670000003
P005066011807_Drosophila_arizonae_part1_of2,P005077011090_Drosophila_guanche_part1_of1,0.851,0.7231404958677685,2.4914328670000003
P005066011807_Drosophila_arizonae_part1_of2,P005077011621_Drosophila_guanche_part1_of1,0.8905,0.22891566265060237,0.364060133
P005066011807_Drosophila_arizonae_part1_of2,P005078005510_Drosophila_hydei_part1_of1,0.86604,0.6831275720164609,2.138381674
P005066011807_Drosophila_arizonae_part1_of2,P005078006118_Drosophila_hydei_part1_of1,0.88148,0.08300395256916993,0.090443439
P005066011807_Drosophila_arizonae_part1_of2,P005079010340_Drosophila_innubila_part1_of1,0.83952,0.7012448132780082,2.356425942
P005066011807_Drosophila_arizonae_part1_of2,P005079011844_Drosophila_innubila_part1_of2,0.90872,0.13545816733067728,0.18110472700000002
P005066011807_Drosophila_arizonae_part1_of2,P005079011844_Drosophila_innubila_part2_of2,0.83121,0.6842105263157895,2.058721195
P005066011807_Drosophila_arizonae_part1_of2,P005080010494_Drosophila_ironensis_part1_of1,0.90269,0.20481927710843373,0.379321664
P005066011807_Drosophila_arizonae_part1_of2,P005080010499_Drosophila_ironensis_part1_of1,0.84904,0.72,2.639846293
P005066011807_Drosophila_arizonae_part1_of2,P005080012110_Drosophila_ironensis_part1_of1,0.86686,0.7099567099567099,2.721200012
P005066011807_Drosophila_arizonae_part1_of2,P005081003743_Drosophila_kikkawai_part1_of3,0.87966,0.19678714859437751,0.30844970699999996
P005066011807_Drosophila_arizonae_part1_of2,P005081003743_Drosophila_kikkawai_part2_of3,0.76582,0.7163461538461539,2.8131745450000003
P005066011807_Drosophila_arizonae_part1_of2,P005081003743_Drosophila_kikkawai_part3_of3,0.85925,0.7053941908713692,2.686884479
P005066011807_Drosophila_arizonae_part1_of2,P005081004694_Drosophila_kikkawai_part1_of1,0.86325,0.71900826446281,2.788070828
P005066011807_Drosophila_arizonae_part1_of2,P005082012188_Drosophila_mauritiana_part1_of1,0.88015,0.20481927710843373,0.366811404
P005066011807_Drosophila_arizonae_part1_of2,P005082012529_Drosophila_mauritiana_part1_of1,0.85998,0.6983471074380165,2.5692092850000003
P005066011807_Drosophila_arizonae_part1_of2,P005083008909_Drosophila_melanogaster_part1_of1,0.8994,0.20481927710843373,0.37068654700000003
P005066011807_Drosophila_arizonae_part1_of2,P005083008910_Drosophila_melanogaster_part1_of1,0.86093,0.6942148760330579,2.567235577
P005066011807_Drosophila_arizonae_part1_of2,P005084006084_Drosophila_miranda_part1_of1,0.86414,0.7231404958677685,2.427268121
P005066011807_Drosophila_arizonae_part1_of2,P005084006085_Drosophila_miranda_part1_of1,0.89863,0.23694779116465858,0.332914515
P005066011807_Drosophila_arizonae_part1_of2,P005085005288_Drosophila_mojavensis_part1_of1,0.90148,0.019607843137254943,0.019100986
P005066011807_Drosophila_arizonae_part1_of2,P005085005289_Drosophila_mojavensis_part1_of1,0.82601,0.6779661016949152,2.108421054
P005066011807_Drosophila_arizonae_part1_of2,P005086002813_Drosophila_navojoa_part1_of1,0.90161,0.035573122529644285,0.036801361000000005
P005066011807_Drosophila_arizonae_part1_of2,P005086003013_Drosophila_navojoa_part1_of1,0.86309,0.6721991701244814,2.071157656
P005066011807_Drosophila_arizonae_part1_of2,P005087007713_Drosophila_novamexicana_part1_of1,0.86297,0.6929460580912863,2.178350607
P005066011807_Drosophila_arizonae_part1_of2,P005087007760_Drosophila_novamexicana_part1_of1,0.90307,0.12749003984063745,0.153871659
P005066011807_Drosophila_arizonae_part1_of2,P005087007761_Drosophila_novamexicana_part1_of1,0.86146,0.6721991701244814,2.0668397880000002
P005066011807_Drosophila_arizonae_part1_of2,P005088004783_Drosophila_obscura_part1_of1,0.8669,0.6983471074380165,2.4754189120000003
P005066011807_Drosophila_arizonae_part1_of2,P005088004859_Drosophila_obscura_part1_of1,0.86559,0.6979591836734693,2.098295503
P005066011807_Drosophila_arizonae_part1_of2,P005088004876_Drosophila_obscura_part1_of1,0.87462,0.23694779116465858,0.36002195400000003
P005066011807_Drosophila_arizonae_part1_of2,P005089006354_Drosophila_persimilis_part1_of1,0.86235,0.7231404958677685,2.423315134
P005066011807_Drosophila_arizonae_part1_of2,P005089006356_Drosophila_persimilis_part1_of1,0.87625,0.23694779116465858,0.332914515
P005066011807_Drosophila_arizonae_part1_of2,P005091006300_Drosophila_rhopaloa_part1_of1,0.885,0.21285140562248994,0.39110246800000004
P005066011807_Drosophila_arizonae_part1_of2,P005092009946_Drosophila_santomea_part1_of1,0.8999,0.2168674698795181,0.39425443800000004
P005066011807_Drosophila_arizonae_part1_of2,P005092009948_Drosophila_santomea_part1_of1,0.85146,0.7024793388429752,2.577322789
P005066011807_Drosophila_arizonae_part1_of2,P005093013422_Drosophila_sechellia_part1_of1,0.88099,0.21285140562248994,0.370716211
P005066011807_Drosophila_arizonae_part1_of2,P005093013423_Drosophila_sechellia_part1_of1,0.85555,0.6942148760330579,2.563344208
P005066011807_Drosophila_arizonae_part1_of2,P005095004731_Drosophila_setifemur_part1_of1,0.89692,0.23694779116465858,0.390760217
P005066011807_Drosophila_arizonae_part1_of2,P005095011902_Drosophila_setifemur_part1_of1,0.81714,0.7110091743119267,2.668096131
P005066011807_Drosophila_arizonae_part1_of2,P005095011903_Drosophila_setifemur_part1_of1,0.88118,0.7112970711297071,2.687758857
P005066011807_Drosophila_arizonae_part1_of2,P005097008429_Drosophila_subobscura_part1_of2,0.86449,0.7231404958677685,2.448200152
P005066011807_Drosophila_arizonae_part1_of2,P005097008429_Drosophila_subobscura_part2_of2,0.85801,0.6979591836734693,2.068505605
P005066011807_Drosophila_arizonae_part1_of2,P005097009271_Drosophila_subobscura_part1_of1,0.8988,0.23694779116465858,0.345873517
P005066011807_Drosophila_arizonae_part1_of2,P005098006594_Drosophila_subpulchrella_part1_of2,0.90474,0.20481927710843373,0.386473128
P005066011807_Drosophila_arizonae_part1_of2,P005098006594_Drosophila_subpulchrella_part2_of2,0.86047,0.7107438016528926,2.560211652
P005066011807_Drosophila_arizonae_part1_of2,P005099002466_Drosophila_suzukii_part1_of1,0.85908,0.7148760330578512,2.5675200040000004
P005066011807_Drosophila_arizonae_part1_of2,P005099007453_Drosophila_suzukii_part1_of1,0.90181,0.2168674698795181,0.406782906
P005066011807_Drosophila_arizonae_part1_of2,P005100011380_Drosophila_takahashii_part1_of2,0.88412,0.22891566265060237,0.398227298
P005066011807_Drosophila_arizonae_part1_of2,P005100011380_Drosophila_takahashii_part2_of2,0.86551,0.7066115702479339,2.56536594
P005066011807_Drosophila_arizonae_part1_of2,P005101009090_Drosophila_teissieri_part1_of1,0.89981,0.21285140562248994,0.382533396
P005066011807_Drosophila_arizonae_part1_of2,P005101009092_Drosophila_teissieri_part1_of1,0.85497,0.6900826446280992,2.5654834870000003
P005066011807_Drosophila_arizonae_part1_of2,P005102009205_Drosophila_virilis_part1_of1,0.88749,0.12749003984063745,0.153871659
P005066011807_Drosophila_arizonae_part1_of2,P005102009206_Drosophila_virilis_part1_of1,0.86205,0.6763485477178424,2.093575746
P005066011807_Drosophila_arizonae_part1_of2,P005103011421_Drosophila_willistoni_part1_of1,0.86143,0.6954732510288066,2.288986351
P005066011807_Drosophila_arizonae_part1_of2,P005103011422_Drosophila_willistoni_part1_of1,0.88887,0.14457831325301207,0.240841623
P005066011807_Drosophila_arizonae_part1_of2,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.85807,0.6942148760330579,2.567235577
P005066011807_Drosophila_arizonae_part2_of2,B4KE22_Drosophila_mojavensisREF_part1_of1,0.88428,0.7956521739130434,2.745356212
P005066011807_Drosophila_arizonae_part2_of2,P005064008787_Drosophila_albomicans_part1_of2,0.91158,0.2770562770562771,0.389227496
P005066011807_Drosophila_arizonae_part2_of2,P005064008787_Drosophila_albomicans_part2_of2,0.91131,0.4502164502164502,0.842972685
P005066011807_Drosophila_arizonae_part2_of2,P005064013138_Drosophila_albomicans_part1_of1,0.8742,0.6371681415929203,1.988966364
P005066011807_Drosophila_arizonae_part2_of2,P005065001328_Drosophila_ananassae_part1_of2,0.90627,0.4545454545454546,0.937708792
P005066011807_Drosophila_arizonae_part2_of2,P005065001328_Drosophila_ananassae_part2_of2,0.89548,0.6753246753246753,1.8630375829999999
P005066011807_Drosophila_arizonae_part2_of2,P005065003751_Drosophila_ananassae_part1_of1,0.87562,0.6475770925110131,1.95100246
P005066011807_Drosophila_arizonae_part2_of2,P005066011807_Drosophila_arizonae_part1_of2,0.88629,0.6592920353982301,2.059641189
P005066011807_Drosophila_arizonae_part2_of2,P005067004171_Drosophila_biarmipes_part1_of1,0.88254,0.6607929515418502,1.975118405
P005066011807_Drosophila_arizonae_part2_of2,P005067004172_Drosophila_biarmipes_part1_of1,0.90499,0.4415584415584416,1.037433716
P005066011807_Drosophila_arizonae_part2_of2,P005068011778_Drosophila_bipectinata_part1_of2,0.86556,0.6475770925110131,1.9436596099999999
P005066011807_Drosophila_arizonae_part2_of2,P005068011778_Drosophila_bipectinata_part2_of2,0.89394,0.4632034632034632,0.972437706
P005066011807_Drosophila_arizonae_part2_of2,P005070006661_Drosophila_bunnanda_part1_of1,0.88711,0.430622009569378,1.125113491
P005066011807_Drosophila_arizonae_part2_of2,P005070006662_Drosophila_bunnanda_part1_of1,0.89094,0.6475770925110131,1.8838979500000002
P005066011807_Drosophila_arizonae_part2_of2,P005071004180_Drosophila_busckii_part1_of1,0.84597,0.6459330143540669,1.946774727
P005066011807_Drosophila_arizonae_part2_of2,P005071007432_Drosophila_busckii_part1_of1,0.88243,0.2761904761904762,0.47163100199999997
P005066011807_Drosophila_arizonae_part2_of2,P005072008715_Drosophila_elegans_part1_of1,0.88506,0.6607929515418502,1.95437091
P005066011807_Drosophila_arizonae_part2_of2,P005072008716_Drosophila_elegans_part1_of1,0.90851,0.4285714285714286,0.9713917049999999
P005066011807_Drosophila_arizonae_part2_of2,P005073012561_Drosophila_erecta_part1_of1,0.88632,0.4372294372294372,0.989480535
P005066011807_Drosophila_arizonae_part2_of2,P005074010565_Drosophila_eugracilis_part1_of1,0.91151,0.4458874458874459,1.009761273
P005066011807_Drosophila_arizonae_part2_of2,P005074010571_Drosophila_eugracilis_part1_of1,0.88653,0.6651982378854626,1.928341958
P005066011807_Drosophila_arizonae_part2_of2,P005075007245_Drosophila_ficusphila_part1_of1,0.85278,0.6651982378854626,1.9803170410000002
P005066011807_Drosophila_arizonae_part2_of2,P005076010725_Drosophila_grimshawi_part1_of1,0.78746,0.45945945945945943,0.795972499
P005066011807_Drosophila_arizonae_part2_of2,P005076010744_Drosophila_grimshawi_part1_of1,0.86854,0.663716814159292,2.059213878
P005066011807_Drosophila_arizonae_part2_of2,P005076010745_Drosophila_grimshawi_part1_of1,0.91628,0.36796536796536794,0.587875472
P005066011807_Drosophila_arizonae_part2_of2,P005077009626_Drosophila_guanche_part1_of1,0.91782,0.4199134199134199,0.897603464
P005066011807_Drosophila_arizonae_part2_of2,P005077011090_Drosophila_guanche_part1_of1,0.89135,0.4199134199134199,0.897603464
P005066011807_Drosophila_arizonae_part2_of2,P005077011621_Drosophila_guanche_part1_of1,0.85906,0.6519823788546255,1.864275288
P005066011807_Drosophila_arizonae_part2_of2,P005078005510_Drosophila_hydei_part1_of1,0.921,0.1255411255411255,0.132953255
P005066011807_Drosophila_arizonae_part2_of2,P005078006118_Drosophila_hydei_part1_of1,0.85766,0.668141592920354,2.029345778
P005066011807_Drosophila_arizonae_part2_of2,P005079010340_Drosophila_innubila_part1_of1,0.88046,0.48917748917748916,0.926548713
P005066011807_Drosophila_arizonae_part2_of2,P005079011844_Drosophila_innubila_part1_of2,0.89432,0.6504424778761062,1.98586817
P005066011807_Drosophila_arizonae_part2_of2,P005079011844_Drosophila_innubila_part2_of2,0.8919,0.23943661971830987,0.37909769000000004
P005066011807_Drosophila_arizonae_part2_of2,P005080010494_Drosophila_ironensis_part1_of1,0.89056,0.6475770925110131,1.957427593
P005066011807_Drosophila_arizonae_part2_of2,P005080010499_Drosophila_ironensis_part1_of1,0.88696,0.4593301435406698,1.04601689
P005066011807_Drosophila_arizonae_part2_of2,P005080012110_Drosophila_ironensis_part1_of1,0.90453,0.4279069767441861,1.127370609
P005066011807_Drosophila_arizonae_part2_of2,P005081003743_Drosophila_kikkawai_part1_of3,0.86781,0.6475770925110131,1.886555636
P005066011807_Drosophila_arizonae_part2_of2,P005081003743_Drosophila_kikkawai_part2_of3,0.87453,0.48557692307692313,1.219345142
P005066011807_Drosophila_arizonae_part2_of2,P005081003743_Drosophila_kikkawai_part3_of3,0.88937,0.4565217391304348,1.093055076
P005066011807_Drosophila_arizonae_part2_of2,P005081004694_Drosophila_kikkawai_part1_of1,0.89498,0.5043478260869565,1.194241425
P005066011807_Drosophila_arizonae_part2_of2,P005082012188_Drosophila_mauritiana_part1_of1,0.87589,0.6519823788546255,1.944917333
P005066011807_Drosophila_arizonae_part2_of2,P005082012529_Drosophila_mauritiana_part1_of1,0.90548,0.4458874458874459,0.9753798819999999
P005066011807_Drosophila_arizonae_part2_of2,P005083008909_Drosophila_melanogaster_part1_of1,0.88553,0.6563876651982379,1.948792476
P005066011807_Drosophila_arizonae_part2_of2,P005083008910_Drosophila_melanogaster_part1_of1,0.9104,0.4458874458874459,0.973406174
P005066011807_Drosophila_arizonae_part2_of2,P005084006084_Drosophila_miranda_part1_of1,0.92494,0.4069264069264069,0.833438718
P005066011807_Drosophila_arizonae_part2_of2,P005084006085_Drosophila_miranda_part1_of1,0.90099,0.6475770925110131,1.83312967
P005066011807_Drosophila_arizonae_part2_of2,P005085005288_Drosophila_mojavensis_part1_of1,0.86541,0.6548672566371682,2.065489431
P005066011807_Drosophila_arizonae_part2_of2,P005085005289_Drosophila_mojavensis_part1_of1,0.87581,0.07079646017699115,0.06698182899999999
P005066011807_Drosophila_arizonae_part2_of2,P005086002813_Drosophila_navojoa_part1_of1,0.86114,0.6548672566371682,2.050584642
P005066011807_Drosophila_arizonae_part2_of2,P005086003013_Drosophila_navojoa_part1_of1,0.9217,0.06493506493506496,0.065729237
P005066011807_Drosophila_arizonae_part2_of2,P005087007713_Drosophila_novamexicana_part1_of1,0.92562,0.2640692640692641,0.379593996
P005066011807_Drosophila_arizonae_part2_of2,P005087007760_Drosophila_novamexicana_part1_of1,0.88835,0.6460176991150443,2.008908464
P005066011807_Drosophila_arizonae_part2_of2,P005087007761_Drosophila_novamexicana_part1_of1,0.92753,0.21212121212121215,0.268083177
P005066011807_Drosophila_arizonae_part2_of2,P005088004783_Drosophila_obscura_part1_of1,0.91959,0.4155844155844156,0.881589509
P005066011807_Drosophila_arizonae_part2_of2,P005088004859_Drosophila_obscura_part1_of1,0.8866,0.6724890829694323,1.793295084
P005066011807_Drosophila_arizonae_part2_of2,P005088004876_Drosophila_obscura_part1_of1,0.87636,0.6475770925110131,1.860237109
P005066011807_Drosophila_arizonae_part2_of2,P005089006354_Drosophila_persimilis_part1_of1,0.92028,0.4069264069264069,0.829485731
P005066011807_Drosophila_arizonae_part2_of2,P005089006356_Drosophila_persimilis_part1_of1,0.87461,0.6475770925110131,1.83312967
P005066011807_Drosophila_arizonae_part2_of2,P005091006300_Drosophila_rhopaloa_part1_of1,0.86159,0.6475770925110131,1.9692083969999998
P005066011807_Drosophila_arizonae_part2_of2,P005092009946_Drosophila_santomea_part1_of1,0.88527,0.6563876651982379,1.972360367
P005066011807_Drosophila_arizonae_part2_of2,P005092009948_Drosophila_santomea_part1_of1,0.90819,0.4372294372294372,0.983493386
P005066011807_Drosophila_arizonae_part2_of2,P005093013422_Drosophila_sechellia_part1_of1,0.85629,0.6563876651982379,1.94882214
P005066011807_Drosophila_arizonae_part2_of2,P005093013423_Drosophila_sechellia_part1_of1,0.90563,0.4458874458874459,0.969514805
P005066011807_Drosophila_arizonae_part2_of2,P005095004731_Drosophila_setifemur_part1_of1,0.90112,0.6491228070175439,1.968866146
P005066011807_Drosophila_arizonae_part2_of2,P005095011902_Drosophila_setifemur_part1_of1,0.85034,0.4482758620689655,1.074266728
P005066011807_Drosophila_arizonae_part2_of2,P005095011903_Drosophila_setifemur_part1_of1,0.89141,0.4649122807017544,1.093929454
P005066011807_Drosophila_arizonae_part2_of2,P005097008429_Drosophila_subobscura_part1_of2,0.92685,0.4069264069264069,0.854370749
P005066011807_Drosophila_arizonae_part2_of2,P005097008429_Drosophila_subobscura_part2_of2,0.90028,0.6506550218340612,1.763505186
P005066011807_Drosophila_arizonae_part2_of2,P005097009271_Drosophila_subobscura_part1_of1,0.90106,0.6475770925110131,1.846088672
P005066011807_Drosophila_arizonae_part2_of2,P005098006594_Drosophila_subpulchrella_part1_of2,0.88348,0.6666666666666667,1.964579057
P005066011807_Drosophila_arizonae_part2_of2,P005098006594_Drosophila_subpulchrella_part2_of2,0.9206,0.4372294372294372,0.966382249
